Code,Klassifikator,Klassifikator_ru,Klassifikator_en,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
1718227,Pastdarg'om tumani,Пастдаргомский район,Pastdarg'om district,13681.0,14134.0,13796.0,12970.0,11623.0,11013.0,11061.0,10632.0,11085.0,11051.0,10546.0
1718230,Paxtachi tumani,Пахтачийский район,Paxtachi  district,5385.0,5755.0,5399.0,5187.0,5046.0,4519.0,4332.0,4500.0,4531.0,4236.0,4177.0
1718233,Samarqand tumani,Самаркандский район,Samarqand district,9898.0,9847.0,9006.0,8429.0,8283.0,7270.0,6595.0,6220.0,6203.0,6346.0,6743.0
1718235,Nurobod tumani,Нурабадский район,Nurobod  district,5017.0,5453.0,5382.0,5407.0,4983.0,4575.0,4894.0,4890.0,5161.0,5394.0,5079.0
1718236,Urgut tumani,Ургутский район,Urgut district,20399.0,20552.0,20914.0,19359.0,16447.0,15578.0,16436.0,15722.0,15548.0,16216.0,17711.0
1718238,Tayloq tumani,Тайлакский район,Tayloq  district,7420.0,7716.0,7731.0,7184.0,6311.0,5863.0,5611.0,5330.0,5767.0,5898.0,5859.0
1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,103837.0,104874.0,108019.0,105947.0,97899.0,88825.0,87378.0,84261.0,84025.0,84080.0,81557.0
1722401,Termiz shahar,Город Термез,Termiz  city,5488.0,5074.0,5581.0,6187.0,5993.0,5491.0,5672.0,5909.0,5521.0,5981.0,5776.0
1722201,Oltinsoy tumani,Алтынсайский район,Oltinsoy district,7358.0,7757.0,8407.0,8190.0,7480.0,6708.0,6380.0,5825.0,6044.0,5834.0,4940.0
1722202,Angor tumani,Ангорский район,Angor district,5148.0,5194.0,5326.0,5086.0,4448.0,4351.0,4366.0,3933.0,3801.0,3720.0,3807.0
1722203,Bandixon tumani,Бандыханский район,Bandixon district,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2574.0,2495.0,2437.0,2475.0
1722204,Boysun tumani,Байсунский район,Boysun district,4914.0,4562.0,4335.0,4659.0,4683.0,4398.0,4086.0,3642.0,4007.0,4038.0,3955.0
1722207,Muzrabot tumani,Музрабадский район,Muzrabot district,5166.0,5161.0,5194.0,5346.0,4950.0,4725.0,4862.0,4532.0,4295.0,4323.0,4130.0
1722210,Denov tumani,Денауский район,Denov district,15050.0,15859.0,15915.0,15069.0,13820.0,12132.0,11597.0,11349.0,11569.0,11763.0,11677.0
1722212,Jarqo'rg'on tumani,Джаркурганский район,Jarqo'rg'on district,8991.0,8751.0,9114.0,8730.0,8006.0,7622.0,7458.0,7407.0,7578.0,7253.0,6918.0
1722214,Qumqo'rg'on tumani,Кумкурганский район,Qumqo'rg'on district,9023.0,9166.0,9634.0,9883.0,9195.0,8016.0,8274.0,8147.0,7859.0,7864.0,7638.0
1722215,Qiziriq tumani,Кизирикский район,Qiziriq district,6985.0,7418.0,7340.0,6583.0,6214.0,5682.0,5793.0,3466.0,3387.0,3520.0,3233.0
1722217,Sariosiyo tumani,Сариасийский  район,Sariosiyo district,7892.0,8347.0,8668.0,8369.0,7387.0,6364.0,6448.0,6346.0,6328.0,6002.0,6141.0
1722220,Termiz tumani,Термезский район,Termiz district,4458.0,4546.0,4964.0,4852.0,4210.0,3361.0,2971.0,2235.0,2261.0,2225.0,2283.0
1722221,Uzun tumani,Узунский район,Uzun district,7255.0,6664.0,6653.0,6667.0,6540.0,6436.0,6372.0,6128.0,5960.0,6231.0,6787.0
1722223,Sherobod tumani,Шерабадский район,Sherobod district,8094.0,8038.0,8473.0,8100.0,7298.0,6591.0,6630.0,6506.0,6259.0,6171.0,5673.0
1722226,Sho'rchi tumani,Шурчинский район,Sho'rchi district,8015.0,8337.0,8415.0,8226.0,7675.0,6948.0,6469.0,6262.0,6661.0,6718.0,6124.0
1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,32338.0,31092.0,30250.0,29358.0,28208.0,27164.0,26818.0,26635.0,27515.0,27349.0,26672.0
1724401,Guliston shahar,Город Гулистан,Guliston city,3336.0,3304.0,3421.0,3155.0,3189.0,3082.0,2895.0,3175.0,3305.0,2903.0,2742.0
1724410,Shirin shahar,Город Ширин,Shirin city,838.0,788.0,780.0,831.0,781.0,668.0,695.0,752.0,644.0,585.0,628.0
1724413,Yangiyer shahar,Город Янгиер,Yangiyer city,1697.0,1677.0,1610.0,1390.0,1343.0,1418.0,1431.0,1434.0,1382.0,1256.0,1131.0
